id,timestamp_utc,anon_user_id,phase,post_type,target_event_id,target_anon_user_id,emotion_gemma_4_31b,emotion_gpt_5,emotion_gpt_5_4,human_emotion_labels,human_emotion_modal,institution_type_gpt5mini,institution_type_final,manual_reporting_status,manual_first_person,manual_motive_codes,manual_motive_parent_categories
e_4ace791eb01a49a5aab4469d22efcf80,2021-12-27T18:59Z,u_417d40175c864e8289a15a86569c2f35,phase_2,retweet,e_0ba71f6b94544cdf8d9063eea940ab26,u_2ca39b18a2ec4f579ac8bfd692e4bc4d,anger,,,[],,unknown,personal,,,[],[]
e_8e62c5953e9b46f58724b94e408c41a1,2021-12-27T18:44Z,u_bae029843a58459fa46f07d579c8de2e,phase_2,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_33d42db7b2134ce38b73e37e12cd22ff,2021-12-27T18:51Z,u_952aab147f784ddfa93e330f4bde1056,phase_2,retweet,e_7557bb3d3ad44455b8f727bb2397e3b8,u_2da39080f36e4aed801dd6779197f428,sadness,,,[],,personal,personal,,,[],[]
e_b1e8df93b06c4855967750c976fef379,2021-12-27T18:56Z,u_14d1f456d03d4f0591393889f0db2073,phase_2,retweet,e_4b5f24d2545e42c7837ebd4ed11192a3,u_89e35a81373d411397669377a15bde0d,disgust,,,[],,personal,personal,,,[],[]
e_011bcb43f7bf4c7a9ad0c0ffcac3e6ef,2021-12-27T18:45Z,u_7202122e901e4ef1810a5b877ba54066,phase_2,post,,,fear,,,[],,personal,personal,not_reported,true,"[""0""]",[]
e_73eeb279a51a402289191b933fa71d6e,2021-12-27T18:41Z,u_c09cc2a9a4b24fc59e2e43f7fa9e02da,phase_2,retweet,e_275394cbeace49fd87cb6c5716a67166,u_e0087f94e9f84c2083cd1731640d9139,anger,,,[],,personal,personal,,,[],[]
e_990e36358a9941f38a6f0ea1920a3350,2021-12-27T18:55Z,u_d688ca4700464449aee20a077075c7d4,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_1fdf08b8c95d4014bcfe8586a6642b12,2021-12-27T19:01Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_53d43feef6eb44288a5b8a73c9d36387,u_d083abf0bdeb43f8862d2957a7da48d2,disgust,,,[],,personal,personal,,,[],[]
e_e3a726b94eb846f1a47a827f8bd31aeb,2021-12-27T18:57Z,u_7202122e901e4ef1810a5b877ba54066,phase_2,post,,,fear,,,[],,personal,personal,not_reported,true,"[""0""]",[]
e_954062197eaa4169a10ef52f50ee8088,2021-12-27T18:50Z,u_6fff64915ab44bd7b2d83f685cb551c5,phase_2,retweet,e_afae9dd3b59f4626bc1f92459b5db11f,u_baec1250a8424b6bbdd770ff7165370a,neutral,,,[],,personal,personal,,,[],[]
e_9ad31aef19114f8488094d137d94d268,2021-12-27T18:43Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_5a84a8af53504270a35a5538c7992fa6,u_32c210e5a45e413b9511c91166bc4bc5,anger,,,[],,personal,personal,,,[],[]
e_05d1a3ae92654358b65b52fdc81d82eb,2021-12-27T18:54Z,u_748b10969257467497e3689826db1a18,phase_2,retweet,e_46a5ed923806496d8f097d9be2c53f84,u_63fdf8b7c59d4528841b89b3d35d69b3,disgust,,,[],,personal,personal,,,[],[]
e_6a2f374646664457a0a32c4406897e6b,2021-12-27T19:05Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_80cf52452ea5425c8577c79652653ad2,u_11845d0dae0741a5a3b83b601cbc9fa1,fear,,,[],,personal,personal,,,[],[]
e_48b3577c90ea4ccb8d4a63483669a9a3,2021-12-27T18:38Z,u_403715e758e74962835c6623cc628b02,phase_2,retweet,e_08e79a0058194f6ea2e2431b2accbb31,u_93bc5f458a404039a6fb703d9fb47a3f,anger,,,[],,personal,personal,,,[],[]
e_9632dfb7f7614f7aa4d0dcc47a501296,2021-12-27T18:48Z,u_7202122e901e4ef1810a5b877ba54066,phase_2,post,,,disgust,,,[],,personal,personal,not_reported,true,"[""0""]",[]
e_2d9a9cf4d3c24af78828ea85c006091f,2021-12-27T18:58Z,u_69350214166047fba1623c333b1fda37,phase_2,retweet,e_08e79a0058194f6ea2e2431b2accbb31,u_93bc5f458a404039a6fb703d9fb47a3f,anger,,,[],,personal,personal,,,[],[]
e_fb78901e715d497a8ed12ea5aed89472,2021-12-27T18:57Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_6155bca6e6cc42dfb0f3e2cff09d65e0,u_982d529457854815a1d5797094ab1dc3,sadness,,,[],,personal,personal,,,[],[]
e_7f9d3a5cad4548e598863e68c505ff31,2021-12-27T18:51Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_3fe53da5fd284ee7a25b6f7e4368a149,u_26c48db61bcd45039e83969b80da95b4,fear,,,[],,personal,personal,,,[],[]
e_b624984ed6d345bfb44f75aaf085727c,2021-12-27T18:40Z,u_09697b4a92da4e6a849753062a10244f,phase_2,retweet,e_f71e69527aa64efc92afd14abe2e8dba,u_836ecee7a4554bb8a9b68bbfad9d86db,joy,,,[],,personal,personal,,,[],[]
e_9edb2c94134047ac90a492a89fbf1e71,2021-12-27T18:56Z,u_936a1a75a9394b86bc3149b691804e5e,phase_2,retweet,e_e1ee9d773ea64aeb999a13da0b374a4c,u_5079a9e0e46942c58a23b35cbf2badda,anger,,,[],,personal,personal,,,[],[]
e_d96d643ab6d048afa44bd3d1de967669,2021-12-27T18:53Z,u_cbfb0b4c26a84b34918e9d79d3c5806f,phase_2,retweet,e_daa95bd99d4e4f87b753543dcad0fa3c,u_42733f0b4d1e4d4bbd10fe3ae8d9743f,anger,,,[],,personal,personal,,,[],[]
e_d13e159fc2a14752bf6cb5ee4bd5720f,2021-12-27T18:43Z,u_7202122e901e4ef1810a5b877ba54066,phase_2,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_41f0ce045baa45a6ab622a54f4333a36,2021-12-27T18:57Z,u_1d33ab4cfc7d4f5190d85724db1af02e,phase_2,retweet,e_10c1fe8dc15844388ddf915b20806e99,u_d528e0b6ae044144bf4eef51ca512cf1,sadness,,,[],,unknown,personal,,,[],[]
e_1af1a43827634bca850ad2dff4d29c18,2021-12-27T18:42Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_10c1fe8dc15844388ddf915b20806e99,u_d528e0b6ae044144bf4eef51ca512cf1,sadness,,,[],,personal,personal,,,[],[]
e_b99b399fb79b4c7987ecd6c315839f7c,2021-12-27T18:48Z,u_ba0eaf72530f4b9a9b483b791bc721e3,phase_2,retweet,e_afae9dd3b59f4626bc1f92459b5db11f,u_baec1250a8424b6bbdd770ff7165370a,neutral,,,[],,unknown,personal,,,[],[]
e_bc51b2a0d32042fdb3b302b36a0a5a18,2021-12-27T18:59Z,u_4c6b7337e6e7479e91a463cc73ca295d,phase_2,post,,,sadness,,,[],,personal,personal,,,[],[]
e_327bce8c0d564206a2c3f278cb2f4b28,2021-12-27T18:52Z,u_a4c2d34e86b845e6af575554013c12c2,phase_2,retweet,e_bc1ed799c7bb49768c42cd5b0a3eb42a,u_924b67dea7404ce49ff9c659debd4789,anger,,,[],,personal,personal,,,[],[]
e_d2800ccdb5904a3794bc01de72f696c6,2021-12-27T18:56Z,u_e1678524efa94e8cbe727ca0379afc83,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_baf1155d92c04a3c870df1e2e6f625ea,2021-12-27T18:52Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_02df033d60c3437dbdc50464bf028510,u_e11838bfac39496e9e7c2af0c0244cb3,sadness,,,[],,personal,personal,,,[],[]
e_6a6b7f8fb51445bc86b97d4ba4590b5f,2021-12-27T18:47Z,u_7202122e901e4ef1810a5b877ba54066,phase_2,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_31d931531f9842b59d4ecb3b23420ffe,2021-12-27T18:43Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_2,retweet,e_08e79a0058194f6ea2e2431b2accbb31,u_93bc5f458a404039a6fb703d9fb47a3f,anger,,,[],,unknown,personal,,,[],[]
e_e32873fcf2514515aff3185f8a78bbb2,2021-12-27T18:52Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_83b031b466244344aa742ddc98a426dd,u_f4b25afacfe34e08925bb0f92ff76732,joy,,,[],,personal,personal,,,[],[]
e_7650f52251c34887853677e634675fa3,2021-12-27T18:51Z,u_882201d73e9b47788618dfbba84d4ec6,phase_2,reply,e_955751b87fef481887e95e8f3c9ed0b9,u_016ccf215502404588ed16f8e6af6d6d,joy,,,[],,personal,personal,,false,[],[]
e_761f9ad4f0454d4db6fdc9eeabd21701,2021-12-27T18:44Z,u_b08ef2a6e89847b39e15eaaa27b3ef02,phase_2,retweet,e_264c351909a9463689869c21ece042a2,u_6204fc95503f4472b5fc38aa46b71a96,anger,,,[],,personal,personal,,,[],[]
e_37f2482c0d3642f1a5cfef011d744a54,2021-12-27T18:52Z,u_4b383ef65f754a39ad5e39d383beff2b,phase_2,reply,e_36c479219a6441a89adcfcce7241f018,u_edd4647358d0447381a036f13e0a1e05,anger,disgust,anger,"[""anger"",""anger"",""surprise"",""neutral"",""neutral"",""unknown"",""unknown""]",anger,personal,personal,,false,[],[]
e_15e673cecbc5474a896d1ec8c859c4b7,2021-12-27T18:38Z,u_9a59e13b2736481db6512292bdf06075,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_392927cefdb841429f79dc430f80fcb6,2021-12-27T18:58Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_5b1d8abf037f435496f31012f9ed0553,u_6cd079d465cc48499878ba97c0be405d,anger,,,[],,personal,personal,,,[],[]
e_4d24800b7dcf421bbe789437a9870a48,2021-12-27T18:46Z,u_c457192e883049dd8963905862556f55,phase_2,retweet,e_d815d151d971442f85a0218f9e38a429,u_6a0a51c5e3c447c393328c66e3277715,joy,,,[],,personal,personal,,,[],[]
e_96ec3ad9283640f0b9d8784c2a70af64,2021-12-27T18:41Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_d12a888093be4f8cac63a3063d67e5ed,u_cf9200cfcd334d399405afeac9c883c6,neutral,,,[],,personal,personal,,,[],[]
e_12950b3a0d7e44c4954d997c28fdbf3d,2021-12-27T19:04Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_cc38de2c81c94085b6b2681419ab0162,u_761457f14fbd40d39e8596c1ec66ef2d,neutral,,,[],,personal,personal,,,[],[]
e_7787281f60a54459b09ee8c3eb185fa5,2021-12-27T18:40Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_edabb4bf126645cead91f4f9c77291ff,u_d3943bce10bd48b684f8333ab498fc3a,anger,,,[],,personal,personal,,,[],[]
e_28a9fe82930549db90772c6fe0504dd2,2021-12-27T18:52Z,u_b0e3bed097d34735b1b28804c46d0f0b,phase_2,retweet,e_0ba71f6b94544cdf8d9063eea940ab26,u_2ca39b18a2ec4f579ac8bfd692e4bc4d,anger,,,[],,personal,personal,,,[],[]
e_56ae0f9310f04d3fa43a317f4ad03008,2021-12-27T18:48Z,u_ab2e33d2089e4a4c8bde8e816382a450,phase_2,retweet,e_2ed20833eaee406c8a0e32fe3951be27,u_904d2372c5434abfb9a02a452809e2f3,sadness,,,[],,personal,personal,,,[],[]
e_e2151772d7dc4042b4031f19a3789b68,2021-12-27T18:50Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_9b63da82060d42daacb90577c6336149,u_502d6d2c977c46e59350b5140bbfc1bd,fear,,,[],,personal,personal,,,[],[]
e_0a9f192f704044829c57baf6f62fb3c0,2021-12-27T18:49Z,u_f1b678403d3d4204b609f06a0685fed4,phase_2,retweet,e_f91f344aa4e8452c800885dbac5357fe,u_5aa8415b7b7c40a286759b0f217abbaa,trust,,,[],,personal,personal,,,[],[]
e_02e92141cda4479d962a3c87d551ef5f,2021-12-27T18:54Z,u_e0731c913f6d432ba8b291f787bc1ea1,phase_2,retweet,e_8674068ffce949eca917389bead8c7b2,u_37f4e78932b74dc2899d92ab14b1c8e8,neutral,,,[],,personal,personal,,,[],[]
e_435d719ee5c14e3397763df55fa632bc,2021-12-27T18:46Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_fcc01012cf7e43b99fd919f7fe2289ac,u_67b6c0a4aeb94946876fb1b885006b37,fear,,,[],,personal,personal,,,[],[]
e_8bdfcc8677f24eb88dbf93f063d462e3,2021-12-27T18:44Z,u_0cda2ad69b8a440696a54e4ae6d5a9c5,phase_2,retweet,e_4fd7dbfab4a546d6a086722d6d2ce04c,u_761457f14fbd40d39e8596c1ec66ef2d,neutral,,,[],,unknown,personal,,,[],[]
e_19565f1102f34dfc9e4bebc7d5e58063,2021-12-27T18:34Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_68cc3b11953c44c2881a51e956e7df3d,u_61b5e585596444c5a2c19963c552c165,sadness,,,[],,personal,personal,,,[],[]
e_44cf3db786ef448f9e749b559f74030b,2021-12-27T18:39Z,u_062a24fc6f7047a0810589cbc0f272ba,phase_2,retweet,e_e5b5f1c8e6f84ea7b053b9b73bbb5850,u_4f9a810ba53c4bec921f7c7a6809a808,anger,,,[],,personal,personal,,,[],[]
e_d88fcb7e0b4846eeb237929623d7f6fb,2021-12-27T19:03Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_53e36128ba5a4db89b5c5850c801cce7,u_7e6be9c2a6384f5587ccd46b149d7b3b,sadness,,,[],,personal,personal,,,[],[]
e_a3665f5f66bb45a98308166dcbea3be9,2021-12-27T18:38Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_dc44d963553f471395f8f57721577131,u_3dc67236e28e491d91ab7242722db06c,trust,,,[],,personal,personal,,,[],[]
e_264c351909a9463689869c21ece042a2,2021-12-27T18:59Z,u_6204fc95503f4472b5fc38aa46b71a96,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_ba41bdf654c34525bedf9d2ba0f3ccbf,2021-12-27T18:59Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_2ed20833eaee406c8a0e32fe3951be27,u_904d2372c5434abfb9a02a452809e2f3,sadness,,,[],,personal,personal,,,[],[]
e_f78588b012fb4b06a2cecda9b387efb3,2021-12-27T19:03Z,u_c91d4c128b4d4456ab05c26c91ccb5ed,phase_2,retweet,e_e3ac3aa82dfa4d07a7672bbfbfc68ebe,u_230b345e79dd4386843f10365f57b7f0,sadness,,,[],,personal,personal,,,[],[]
e_1411f153a98a492daa9a54a09ace2dc4,2021-12-27T18:50Z,u_c017d6939cfb4ba782c20789eebf16ad,phase_2,retweet,e_53d43feef6eb44288a5b8a73c9d36387,u_d083abf0bdeb43f8862d2957a7da48d2,disgust,,,[],,personal,personal,,,[],[]
e_9d274b4d137443af8ed607864971da93,2021-12-27T18:53Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_0ba71f6b94544cdf8d9063eea940ab26,u_2ca39b18a2ec4f579ac8bfd692e4bc4d,anger,,,[],,personal,personal,,,[],[]
e_843e01ad200841f595d37b0370b1ab42,2021-12-27T18:44Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_7ed2e569bead47b7829ee4910671c42e,2021-12-27T18:37Z,u_f1b678403d3d4204b609f06a0685fed4,phase_2,retweet,e_27de68bfe6004a63a99feb69902da445,u_0a7d3552f030456ab7e0c031787a7d39,anger,,,[],,personal,personal,,,[],[]
e_54d64634d1674812acf55c6e86556311,2021-12-27T19:01Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_f6f9186ede7a44eb8253f703fba5bb88,2021-12-27T18:51Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_893ff3122c4a48ffbcfcc5d37706830e,u_44d46f3c2a0f439c82fa6673e54d4555,anger,,,[],,personal,personal,,,[],[]
e_6da5e715c0664d9b968e4e845b11ee91,2021-12-27T18:49Z,u_0dc060c0dfad492594549c7c777a227b,phase_2,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_57675c32a1694233822253f09fcf91de,2021-12-27T18:42Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_d2767b74f0c94000bfa7291a66d413f1,u_07964107d4b94beabf946aaa44f51496,neutral,,,[],,personal,personal,,,[],[]
e_e042be02eb0f4f7a92aa5120f7692a24,2021-12-27T18:49Z,u_b0e3bed097d34735b1b28804c46d0f0b,phase_2,retweet,e_2ed20833eaee406c8a0e32fe3951be27,u_904d2372c5434abfb9a02a452809e2f3,sadness,,,[],,personal,personal,,,[],[]
e_b59f16667dfa4cd9b0a5b3ef4d217436,2021-12-27T18:45Z,u_ae1db2932c4e4a84b4bba1a4fcb9c657,phase_2,retweet,e_84617954b01041e893bf658ab054f7cf,u_70f5f7ffec7b40669ecf4bea7f74c956,sadness,,,[],,personal,personal,,,[],[]
e_c4af97d7982a473ba91a4adb3d92fd97,2021-12-27T18:55Z,u_e684fd6048bb426da818358af68435f4,phase_2,retweet,e_3902c7b292ae4188a27ecdf6a10bf68a,u_ca97f44a78a1487f95398a7938f24498,joy,,,[],,personal,personal,,,[],[]
e_48394422f7024b22b0e57d366abc6003,2021-12-27T18:42Z,u_9736db4f22354fe69b5763ffac0f2383,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_6b39662d9084461d823a0e99161387c0,2021-12-27T18:35Z,u_2adcf8106fcd41d2aed20c9e6acdab9b,phase_2,retweet,e_4fd7dbfab4a546d6a086722d6d2ce04c,u_761457f14fbd40d39e8596c1ec66ef2d,neutral,,,[],,personal,personal,,,[],[]
e_413b6e8620db4f479b27c37a3abc0df4,2021-12-27T18:49Z,u_0cda2ad69b8a440696a54e4ae6d5a9c5,phase_2,retweet,e_e092f59a5e3d43beaa87f02aea7b69e0,u_733d85217f2d403aaec89d89f74d5f67,joy,,,[],,unknown,personal,,,[],[]
e_13931290e771452a8db8301c7bbbd2e3,2021-12-27T18:35Z,u_8a520f66566c4c58ba924c28f1412646,phase_2,retweet,e_8e796811ae96407e8614dddfe285a5b6,u_83e9bc06f6444bdeb8a3c77f2bc404c3,joy,,,[],,personal,personal,,,[],[]
e_5105df79a49a4ec0a12eb54bbc27f1d7,2021-12-27T18:45Z,u_23e8d8197dd74004a0697110e2fce871,phase_2,retweet,e_2ed20833eaee406c8a0e32fe3951be27,u_904d2372c5434abfb9a02a452809e2f3,sadness,,,[],,personal,personal,,,[],[]
e_5c98dfb077b34d528ca1ac1d3a4fcc46,2021-12-27T18:39Z,u_44e20938959145148f516d9e2f5a2f1b,phase_2,retweet,e_4fd7dbfab4a546d6a086722d6d2ce04c,u_761457f14fbd40d39e8596c1ec66ef2d,neutral,,,[],,personal,personal,,,[],[]
e_5996c2c56e4a47f68e26d289bb808859,2021-12-27T18:41Z,u_91cfb3707c184a9691b4cc4526be3f81,phase_2,retweet,e_3f489bef4ca84bbcae80a00602aa09de,u_6c04a0a354b843ffbae1ffa8e53abd25,anger,,,[],,personal,personal,,,[],[]
e_e49c25314963494e9babf41fe7b48630,2021-12-27T18:52Z,u_312040247b034ea9a140f5f0b046187f,phase_2,retweet,e_f45369b304ac4b42b59f52c462fb7a13,u_633992fe391c41af9ce67588900b92b3,joy,,,[],,personal,personal,,,[],[]
e_3d83aadd80e449b2a6a9bfa8bd0e6c25,2021-12-27T18:34Z,u_1d33ab4cfc7d4f5190d85724db1af02e,phase_2,retweet,e_e1c267ca68734bd0ac4165181de13c20,u_de92ae1461e9470ebafb630911410cf2,joy,,,[],,unknown,personal,,,[],[]
e_988f47076a3246e88b48b13494260e44,2021-12-27T18:41Z,u_c09cc2a9a4b24fc59e2e43f7fa9e02da,phase_2,retweet,e_78dfa37aee5f473e8ff061d2a3cf5184,u_8d2fd02409b04759999156b9427943f6,anger,,,[],,personal,personal,,,[],[]
e_2c3cd686ef014a58a623d722e98d7e03,2021-12-27T18:37Z,u_44f6c13599a046f2af0b8cfa3fac549b,phase_2,retweet,e_4b5f24d2545e42c7837ebd4ed11192a3,u_89e35a81373d411397669377a15bde0d,disgust,,,[],,personal,personal,,,[],[]
e_d425c4e064ca4c40a2f2e1fccda28b91,2021-12-27T18:46Z,u_8918f67f37214b02967f4b8b2e62c6a0,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_d83bdc8c4d6c4bcbb7fd6ab074b6f859,2021-12-27T18:59Z,u_7c431bd7908245808892ea8165613ff5,phase_2,reply,e_bc063579cfa44a24b4940db37c0ae01c,u_7c431bd7908245808892ea8165613ff5,anger,,,[],,personal,personal,,false,[],[]
e_ac18b5288dee4e77a79b9a6b692ba699,2021-12-27T18:57Z,u_07b80fbc92e74463b7a6d76cdef9f77b,phase_2,retweet,e_3855a46a77f94b8cb3f39f0f88a601fb,u_46a66d06f9f143a881bb16f0c3c2e0bd,sadness,,,[],,personal,personal,,,[],[]
e_1b2473dd995a406a9c9bfe5d9c6a60a6,2021-12-27T18:49Z,u_9f9c6e20468443f688c66994e1acd1d2,phase_2,post,,,joy,,,[],,personal,personal,not_reported,true,"[""12.1""]","[""12""]"
e_8b5e212df14749418ad625ac3b1685a3,2021-12-27T18:42Z,u_7daf7814941744268499cc122207e432,phase_2,retweet,e_d38b6ae08af24eb0a4a8c38e0460ff8e,u_7bc154d58eb048faae69cb8065b2586c,disgust,,,[],,personal,personal,,,[],[]
e_5cf30b7a191f4e7fb301a7e5f7c851bd,2021-12-27T18:52Z,u_b5def0fd2dc7482d9ecb513d912318c7,phase_2,retweet,e_fc65161b4af343e684f6c14c95ae3e6f,u_e096ac53f0df4966acf60fba78c8557a,fear,,,[],,personal,personal,,,[],[]
e_5c6ac19254cb4c28a636a1ab03ec0daf,2021-12-27T18:39Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_8b8e8a8d65044356bbbda491eb838ea2,u_f414c474d3c746ad8db41d7d61ed0fbc,disgust,,,[],,personal,personal,,,[],[]
e_3cbaf6f86bdd4d43ab73de084539806e,2021-12-27T18:48Z,u_d37d60eb0cfb44bf95262107243cb48f,phase_2,retweet,e_bcedb15499dc43468a95e6940b20c352,u_2e5abe67c09f44988514702f83a07202,anger,,,[],,personal,personal,,,[],[]
e_38852cdd8586450390f0ab66a7cfb43a,2021-12-27T18:52Z,u_c09cc2a9a4b24fc59e2e43f7fa9e02da,phase_2,retweet,e_7652138b26d04e4c93715e3797981549,u_dee8e641e1fc4714bcdf495efeb629b4,anger,,,[],,personal,personal,,,[],[]
e_13d60f505cf046bb8f28f51e6752faae,2021-12-27T18:37Z,u_92a484c576134b109f06a3f070fb6188,phase_2,retweet,e_a1008c7a7a4a46ab9e0b814248f7e0e6,u_c20cdf2851a14e26820cdfcb2aeb20bb,sadness,,,[],,personal,personal,,,[],[]
e_2f4ae28028334f2fb1795585e01c87da,2021-12-27T18:57Z,u_c09cc2a9a4b24fc59e2e43f7fa9e02da,phase_2,retweet,e_c1d552fa8fb74278a0034bb2aa1356a6,u_dd0dd69cbe0344d8987db4c153cd790c,anger,,,[],,personal,personal,,,[],[]
e_3dadd5946b6048d882c83cda80d43854,2021-12-27T18:45Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_babd51d9c6ac41e6a1d1d9f7e4a7b561,u_8b8d40ac4c84423fbc27c863e46e6779,anger,,,[],,personal,personal,,,[],[]
e_f024a7dee49d4383a27f8df13c631ac9,2021-12-27T18:37Z,u_3501e945f8514a22946aeef90fe53b6b,phase_2,retweet,e_9682dfab75674ec0864f9ba65fd470ab,u_42733f0b4d1e4d4bbd10fe3ae8d9743f,disgust,,,[],,personal,personal,,,[],[]
e_9389ffacdfdb40299c4896ea0dd232c8,2021-12-27T18:51Z,u_baec1250a8424b6bbdd770ff7165370a,phase_2,retweet,e_afae9dd3b59f4626bc1f92459b5db11f,u_baec1250a8424b6bbdd770ff7165370a,neutral,,,[],,media,media,,,[],[]
e_7e4de66e11844482abab2850716784d8,2021-12-27T18:38Z,u_56cec46b7aa746d5ade9377e94f5fd36,phase_2,retweet,e_3855a46a77f94b8cb3f39f0f88a601fb,u_46a66d06f9f143a881bb16f0c3c2e0bd,sadness,,,[],,personal,personal,,,[],[]
e_713a9c71fc8d441093d5f0511256e3f7,2021-12-27T18:45Z,u_6f7bc325b48f46ce8fd2a7b771fc2146,phase_2,post,,,neutral,,,[],,personal,personal,,false,[],[]
e_31381f777a8d45c28486e90ff89d3c96,2021-12-27T18:45Z,u_741754247fbf4f5798818a5f84944aad,phase_2,retweet,e_5a434dc5f3b14a4fae3ede32ccc90130,u_4c1b155fb53746e88dc5e704778ef4c2,trust,,,[],,personal,personal,,,[],[]
e_34080c192b2446d99a2424e01e4b9fea,2021-12-27T18:36Z,u_32fc4a26b95e4d399f948eb598614c1f,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,personal,personal,,,[],[]
e_1fef9976d3004e2a9dccd9822a379bab,2021-12-27T18:38Z,u_a43413f0080a47899302cd627ffec630,phase_2,reply,e_d7d2e277169e4105884fec5105760a2e,u_a43413f0080a47899302cd627ffec630,anger,anger,disgust,"[""disgust"",""disgust"",""disgust"",""anger"",""anger"",""neutral"",""unknown""]",disgust,personal,personal,,false,[],[]
e_78375f1a02e24d33ba6def5dbe5649ef,2021-12-27T18:43Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_9eaad6b3454e4739a5548309a46dbe05,u_b153de6e18694fa783798ca2e159bc18,sadness,,,[],,personal,personal,,,[],[]
e_a1008c7a7a4a46ab9e0b814248f7e0e6,2021-12-27T18:41Z,u_c20cdf2851a14e26820cdfcb2aeb20bb,phase_2,post,,,sadness,,,[],,media,media,,false,[],[]
e_8b0899649cab4839b596cd8396d2447e,2021-12-27T18:27Z,u_233e3938be674d3ebdd3bc246f192530,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_063e2f3e1f9b47a982e25df48b404585,2021-12-27T18:47Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_e7ff9eb43f7849208154963ec73189a7,u_b2f9a8889cbd40e0919a90fcdbf49b4e,trust,,,[],,personal,personal,,,[],[]
e_734dae4e9b9146bc97f4f62e95b312af,2021-12-27T18:36Z,u_1d0b3b24fbd2494c84279c6aac27ae0c,phase_2,retweet,e_5ff63d81b38b4674800df0da2280e864,u_7acbd6c936c049e49b7be58e08fe7e3f,disgust,,,[],,personal,personal,,,[],[]
e_cab1b76c1e3649389fee423d8e376333,2021-12-27T18:35Z,u_b25bffd226104f0883c53f22f9c948ef,phase_2,retweet,e_def151fd0c48457f98d61e6d4144bd7d,u_f63a3472a00c4e1e8050e4d434e93639,anger,,,[],,personal,personal,,,[],[]
